gross,cost,turn_yr,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,FULL_H1,FULL_H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_H1,IS_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,c804_L1_H1,c804_L2_H2,c804_L3_OOS,c804_L4_DDcap,c804_L5_CAGRfloor,c804_pass4b,c804_pass4a,cwinIS_L1_H1,cwinIS_L2_H2,cwinIS_L3_OOS,cwinIS_L4_DDcap,cwinIS_L5_CAGRfloor,cwinIS_pass4b,cwinIS_pass4a,cwinOOS_L1_H1,cwinOOS_L2_H2,cwinOOS_L3_OOS,cwinOOS_L4_DDcap,cwinOOS_L5_CAGRfloor,cwinOOS_pass4b,cwinOOS_pass4a,panel,arm,freq
0.65,0.0,1.544064658712641,0.0762771842200205,1.2264250810342223,-0.10467537501717572,1.2572746514927078,1.2022614481896907,0.06752746430942436,1.1298331607938559,-0.06725279499382109,0.9434399590257904,1.3737233978330134,0.08353687169622881,1.3020722890883185,-0.10467537501717594,1.431669043887952,1.1603085900439472,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,U56,BAND03,W
0.66,0.0,1.5671949024536878,0.07746357513137703,1.2264128634340863,-0.10624345554058001,1.2572899195431104,1.2022269379868182,0.068572763654275,1.1298457958847077,-0.06827143700076654,0.9434154357799047,1.3737822494396383,0.08484115416805071,1.3020398488910128,-0.10624345554057979,1.4315811462851136,1.1603359732041947,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,U56,BAND03,W
0.67,0.0,1.5903189688618125,0.07865031846608628,1.2264006206205502,-0.10781024793742822,1.2573051801040116,1.2021923929010356,0.06961822406538576,1.1298584265313336,-0.0692895802879383,0.9433909025573375,1.3738411108407271,0.08614597367091736,1.3020073664868703,-0.107810247937428,1.4314931628006053,1.1603633660671528,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,U56,BAND03,W
0.68,0.0,1.613436076037769,0.07983741244286513,1.2263883525543569,-0.10937575194112437,1.2573204331741685,1.2021578128774117,0.07066384401115244,1.1298710527329123,-0.0703072242786894,0.9433663593573719,1.3738999820381994,0.08745132824795498,1.3019748418072057,-0.10937575194112448,1.4314050933333284,1.1603907686235948,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,U56,BAND03,W
0.69,0.0,1.6365488401550787,0.08102485527665304,1.226376059196119,-0.11093996728521771,1.257335678752311,1.202123197860867,0.07170962195769426,1.1298836744885974,-0.0713243683976692,0.9433418061792564,1.3739588630339774,0.08875721593707553,1.3019422747831282,-0.11093996728521782,1.4313169377818666,1.160418180864306,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,U56,BAND03,W
0.7,0.0,1.6596569148062719,0.08221264517861027,1.2263637405063155,-0.11250289370340372,1.2573509168371408,1.2020885477961711,0.072755556368854,1.1298962917975173,-0.07234101207083432,0.9433172430222047,1.3740177538299827,0.09006363477097645,1.3019096653455402,-0.11250289370340305,1.4312286960444818,1.160445602780083,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,U56,BAND03,W
0.71,0.0,1.6827622739651384,0.08340078035611276,1.2263513964452963,-0.11406453092952007,1.2573661474273348,1.2020538626279411,0.0738016457061974,1.1299089046587774,-0.07335715472543713,0.9432926698853948,1.3740766544281382,0.09137058277713028,1.301877013425135,-0.11406453092951985,1.4311403680191144,1.1604730343617362,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,U56,BAND03,W
0.72,0.0,1.70586569630737,0.0845892590127566,1.2263390269732766,-0.11562487869755211,1.2573813705215424,1.2020191423006419,0.07484788842901824,1.1299215130714555,-0.07437279579003375,0.9432680867679714,1.3741355648303661,0.09267805797778683,1.3018443189523983,-0.115624878697552,1.4310519536033812,1.1605004756000865,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,U56,BAND03,W
0.73,0.0,1.7289641417700918,0.08577807934834758,1.2263266320503388,-0.11718393674162919,1.2573965861183851,1.201984386758585,0.0758942829943332,1.1299341170346051,-0.07538793469447569,0.9432434936690417,1.3741944850385905,0.0939860583899621,1.3018115818576046,-0.11718393674162864,1.4309634526945731,1.1605279264859671,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,U56,BAND03,W
0.74,0.0,1.752059638702382,0.08696723955890762,1.226314211636432,-0.1187417047960252,1.25741179421646,1.2019495959459285,0.07694082785688838,1.1299467165472552,-0.07640257086991986,0.94321889058768,1.374253415054736,0.09529458202543539,1.301778802070817,-0.11874170479602542,1.4308748651896561,1.1605553870102228,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,U56,BAND03,W
0.75,0.0,1.7751520489439372,0.08815673783666811,1.2263017656913706,-0.12029818259516001,1.257426994814335,1.2019147698066743,0.077987521469159,1.1299593116084092,-0.07741670374881837,0.9431942775229252,1.374312354880727,0.09660362689074264,1.3017459795218873,-0.12029818259516023,1.4307861909852662,1.1605828571637118,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,U56,BAND03,W
0.76,0.0,1.7982425106797688,0.08934657237006816,1.226289294174833,-0.1218533698735983,1.2574421879105526,1.2018799082846703,0.07903436228134764,1.1299719022170454,-0.07843033276492262,0.9431696544737802,1.3743713045184882,0.09791319098717444,1.3017131141404537,-0.12185336987359818,1.4306974299777115,1.160610336937303,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,U56,BAND03,W
0.77,0.0,1.8213339261712544,0.090536741343755,1.2262767970463628,-0.12340726636604715,1.257457373503628,1.2018450113236065,0.08008134874139072,1.1299844883721164,-0.0794434573532764,0.9431450214392133,1.3744302639699468,0.09922327231076533,1.3016802058559394,-0.12340726636604737,1.4306085820629693,1.1606378263218764,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03,W
0.78,0.0,1.8444238530463777,0.09172724293858048,1.2262642742653675,-0.12495987180736079,1.2574725515920493,1.201810078867018,0.08112847929495115,1.1299970700725506,-0.08045607695023105,0.9431203784181583,1.3744892332370284,0.10053386885229876,1.3016472545975535,-0.1249598718073609,1.430519647136683,1.1606653253083261,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03,W
0.79,0.0,1.8675154740973852,0.0929180753315999,1.2262517257911165,-0.12651118593253685,1.2574877221742777,1.2017751108582795,0.08217575238543184,1.1300096473172498,-0.08146819099342895,0.9430957254095119,1.3745482123216606,0.10184497859728814,1.301614260294288,-0.12651118593253696,1.4304306250941625,1.1606928338875562,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03,W
0.8,0.0,1.8906126074979983,0.09410923669607008,1.2262391515827422,-0.1280612084767171,1.2575028852487475,1.2017401072406078,0.08322316645396155,1.1300222201050927,-0.08247979892181057,0.9430710624121381,1.3746072012257695,0.10315659952598555,1.301581222874917,-0.12806120847671698,1.430341515830382,1.160720352050482,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03,W
0.81,0.0,1.9137125202153626,0.09530072520144617,1.226226551599239,-0.1296099391751886,1.2575180408138673,1.2017050679570611,0.08427071993941171,1.1300347884349309,-0.08349090017560745,0.9430463894248636,1.3746661999512853,0.10446872961336373,1.301548142267998,-0.1296099391751886,1.4302523192399803,1.160747879788034,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03,W
0.82,0.0,1.9368108830595758,0.0964925390133815,1.2262139257994613,-0.13115737776338154,1.2575331888680166,1.2016699929505352,0.08531841127838269,1.130047352305591,-0.08450149419635755,0.9430217064464818,1.3747252085001365,0.10578136682912231,1.3015150184018656,-0.13115737776338154,1.430163035217255,1.1607754170911502,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,U56,BAND03,W
0.83,0.0,1.9599125279001084,0.09768467629372601,1.2262012741421249,-0.13270352397687168,1.257548329409549,1.201634882163767,0.08636623890521777,1.1300599117158747,-0.08551158042688145,0.9429970134757489,1.3747842268742507,0.10709450913767404,1.3014818512046373,-0.1327035239768719,1.4300736636561655,1.1608029639507833,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
0.84,0.0,1.983020590592741,0.09887713520052355,1.2261885965858048,-0.13424837755137842,1.2575634624367913,1.2015997355393297,0.08741420125199584,1.1300724666645579,-0.08652115831130236,0.9429723105113869,1.3748432550755587,0.10840815449814767,1.3014486406042058,-0.13424837755137864,1.429984204450327,1.1608305203578961,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
0.85,0.0,2.0061330252243077,0.10006991388800857,1.226175893088935,-0.13579193822276514,1.2575785879480423,1.2015645530196346,0.0884622967485349,1.1300850171503927,-0.08753022729503912,0.9429475975520829,1.3749022931059909,0.10972230086437196,1.3014153865282425,-0.13579193822276525,1.4298946574930134,1.1608580863034639,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
0.86,0.0,2.0292528737546713,0.1012630105066068,1.2261631636098087,-0.13733420572703836,1.257593705941576,1.201529334546929,0.089510523822395,1.130097563172104,-0.08853878682479144,0.9429228745964868,1.3749613409674784,0.11103694618488036,1.3013820889041952,-0.13733420572703825,1.4298050226771537,1.1608856617784737,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
0.87,0.0,2.0523843539361812,0.10245642320293391,1.2261504081065753,-0.13887517980034947,1.2576088164156358,1.2014940800632952,0.09055888089887709,1.1301101047283915,-0.08954683634856753,0.942898141643216,1.3750203986619522,0.11235208840290434,1.301348747659284,-0.13887517980034936,1.4297152998953284,1.1609132467739232,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
0.88,0.0,2.0755224899169153,0.10365015011978951,1.226137626537243,-0.1404148601789943,1.2576239193684413,1.201458789510651,0.0916073664010244,1.13012264181793,-0.09055437531566257,0.9428733986908487,1.375079466191345,0.11366772545636339,1.301315362720506,-0.1404148601789944,1.4296254890397717,1.1609408412808229,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
0.89,0.0,2.098671166060079,0.10484418939616003,1.2261248188596752,-0.14195324659941144,1.2576390147981829,1.2014234628307474,0.0926559787496275,1.1301351744393693,-0.0915614031766594,0.9428486457379321,1.3751385435575882,0.11498385527786259,1.3012819340146284,-0.14195324659941155,1.4295355900023667,1.160968445290194,True,True,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
0.9,0.0,2.1218320029434468,0.10603853916721317,1.2261119850315907,-0.14349033879818307,1.2576541027030252,1.201388099965168,0.09370471636321609,1.1301477025913338,-0.09256791938344078,0.9428238827829741,1.3751976307626161,0.1163004757946875,1.3012484614681914,-0.14349033879818296,1.4294456026746447,1.1609960587930694,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
0.91,0.0,2.1450003322928586,0.10723319756429905,1.2260991250105648,-0.14502613651203655,1.2576691830811035,1.2013527008553295,0.09475357765807302,1.1301602262724202,-0.0935739233891707,0.9427991098244493,1.3752567278083616,0.11761758492879948,1.3012149450075041,-0.14502613651203633,1.4293555269477862,1.1610236817804942,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
0.92,0.0,2.168175028129035,0.10842816271494726,1.2260862387540254,-0.14656063947783982,1.2576842559305288,1.201317265442479,0.09580256104822338,1.1301727454812027,-0.09457941464831288,0.9427743268607959,1.3753158346967593,0.11893518059683128,1.3011813845586462,-0.1465606394778397,1.4292653627126135,1.1610513142435244,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
0.93,0.0,2.191361626356519,0.10962343274286424,1.2260733262192547,-0.14809384743260723,1.257699321249383,1.2012817936676947,0.09685166494544384,1.1301852602162281,-0.09558439261661622,0.9427495338904164,1.375374951429744,0.12025326071007814,1.3011477800474645,-0.148093847432607,1.429175109859595,1.161078956173227,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
0.94,0.0,2.2145576671266487,0.11081900576793191,1.2260603873633882,-0.14962576011349493,1.257714379035721,1.2012462854718826,0.09790088775926131,1.1301977704760189,-0.09658885675111939,0.9427247309116787,1.3754340780092498,0.12157182317449511,1.3011141313995722,-0.14962576011349504,1.4290847682788392,1.1611066075606817,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
0.95,0.0,2.2377676938444635,0.11201487990620662,1.2260474221434128,-0.1511563772578035,1.2577294292875714,1.2012107407957782,0.09895022789695118,1.1302102762590707,-0.09759280651015734,0.9426999179229142,1.3754932144372132,0.12289086589069531,1.3010804385403492,-0.15115637725780362,1.428994337860096,1.1611342683969783,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
0.96,0.0,2.2609931080623364,0.11321105326991732,1.2260344305161663,-0.15268569860297587,1.2577444720029338,1.201175159579946,0.09999968376354484,1.1302227775638545,-0.09859624135334044,0.9426750949224193,1.3755523607155717,0.12421038675393481,1.3010467013949392,-0.15268569860297587,1.428903818492753,1.161161938673219,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
0.97,0.0,2.28423452067945,0.11440752396746245,1.22602141243834,-0.1542137238865977,1.2577595071797816,1.2011395417647748,0.10104925376182439,1.1302352743888147,-0.09959916074157993,0.9426502619084538,1.3756115168462602,0.1255303836541224,1.301012919888249,-0.1542137238865976,1.4288132100658337,1.161189618380518,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
0.98,0.0,2.307492722933918,0.115604290103408,1.2260083678664717,-0.15574045284639915,1.2577745348160612,1.201103887290481,0.10209893629232725,1.130247766732371,-0.10060156413706589,0.9426254188792428,1.375670682831217,0.1268508544757967,1.3009790939449473,-0.15574045284639915,1.4287225124679983,1.1612173075099979,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
0.99,0.0,2.3307701874480626,0.11680134977848855,1.2259952967569498,-0.1572658852202531,1.2577895549096902,1.2010681960971041,0.10314872975335021,1.1302602545929181,-0.10160345100328205,0.942600565832975,1.37572985867238,0.12817179709813487,1.3009452234894645,-0.15726588522025275,1.4286317255875383,1.1612450060527963,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
1.0,0.0,2.354065000825081,0.11799870108960153,1.2259821990660127,-0.15879002074617365,1.2578045674585605,1.20103246812451,0.1041986325409412,1.1302727379688224,-0.10260482080499467,0.9425757027678036,1.3757890443716874,0.1294932093949419,1.3009113084459891,-0.15879002074617388,1.4285408493123777,1.1612727140000596,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,U56,BAND03,W
1.01,0.0,2.3773754379099965,0.11919634212981056,1.2259690747497447,-0.1603128591623203,1.2578195724605357,1.2009967033123858,0.10524864304891324,1.1302852168584272,-0.10360567300825518,0.9425508296818459,1.3758482399310779,0.1308150892346458,1.30087734873847,-0.16031285916232052,1.4284498835300703,1.1613004313429467,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,U56,BAND03,W
